id,question,banglallama,gen_duration
88.0,কোন অবস্থায় পানির ফুটনাঙ্ক 100°C এর কম হবে?,অবস্থার পানির ফুটনাঙ্ক সাধারণত 100°C এর কম হয় যখন এটি মিষ্টি হয়ে যায় বা সমস্ত কার্বন ডাই অক্সাইড বাতাসে পরিবহনের সময় অপসারণ করা হয়েছে।,00h 00m 05s
88.1,কোন অবস্থায় পানির ফুটনাঙ্ক 100°C এর কম হবে?,পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত পানিতে ফুটন্ত,00h 01m 10s
88.2,কোন অবস্থায় পানির ফুটনাঙ্ক 100°C এর কম হবে?,একটি অবস্থায় পানির ফুটনাঙ্ক 100°C এর কম হবে যখন এটি সমতলভাবে সমানভাবে বিনিময়যোগ্য স্থানে রাখা হয়েছে এবং পানির গঠনটি তাপমাত্রার সাথে সমসাম सযোগ্য হয়ে যায় না বলে সম্পর্কিত সমস্ত পারস্পরিকভাবে সম্পর্কিত সমস্ত বস্তুকে নিম্ন তাপমাত্রায় থাকতে হবে।,00h 00m 10s
89.0,কেন বিমান উড়তে পারে? এর বৈজ্ঞানিক নীতিগুলির একটি বিস্তৃত ভূমিকা লিখ।,বিমানগুলি উড়তে পারে কারণ তারার উপর সূর্যের আলোকে অপসারণের কারণে একটি-sm উপাদানের উপর সমতলভাবে-sm উপাদানগুলির উপরে উড়ে যাওয়ার ক্ষমতার কারণে একটি-sm উপাদানকে বিশুদ্ধভাবে-sm উপাদানকে উপরে সরিয়ে দেয়।,00h 00m 08s
89.1,কেন বিমান উড়তে পারে? এর বৈজ্ঞানিক নীতিগুলির একটি বিস্তৃত ভূমিকা লিখ।,বিমানগুলি বিভিন্ন বৈজ্ঞানিক প্রবিধানের কারণে উড়তে পারে যা তাদের বায়ুমণ্ডলীয় বৈশিষ্ট্যগুলিতে একটি বিশেষভাবে বিপজ্জনক পরিবেশের সময় সহ্যযোগ্যতার সাথে সমর্থন করে। এই বৈজ্ঞানিক নীতিগুলির মধ্যে রয়েছে বায়ুমণ্ডলীয় চাপের পরিবর্তনশীলতার সাথে বিমানগুলির সহ্যযোগ্যতা এবং বায়ুমণ্ডলের মহাকর্ষকে সমর্থন করার ক্ষমতার সাথে সমর্থনকারী বুলিং বায়ুর বৈশিষ্ট্যগুলির সমর্থনকারী বায়ুমণ্ডলের অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডলীয় অভ্যন্তরীণ বৈশিষ্ট্যগুলির সাথে সমর্থনকারী বায়ুমণ্ডল,00h 01m 11s
89.2,কেন বিমান উড়তে পারে? এর বৈজ্ঞানিক নীতিগুলির একটি বিস্তৃত ভূমিকা লিখ।,বিমানগুলি সফলভাবে উ�ifierযোগ্যতার জন্য বিভিন্ন বৈজ্ঞানিক নীতির সংমিশ্রণকে ব্যবহার করে যেমন প্রবাহমণ্ডলীয় বায়ুর ক্রমবর্ধমান প্রতিরক্ষামূলক বায়ুমণ্ডলের স্তরগুলির সময়কালের সাথে সাথে এবং বিভিন্ন ধরণের সার্ভিকগুলির সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে সময়কালের সাথে সাথে �,00h 01m 11s
90.0,প্রথম বিশ্বযুদ্ধের সূত্রপাত কি?,প্রথম বিশ্বযুদ্ধের সূত্রপাত হয়েছিল যখন অস্ট্রিয়াহিতানদের সাথে সাময়িকভাবে বন্ধনবদ্ধ রাশিয়ার সাম্রাজ্যের সাথে সংঘর্ষের কারণে জার্মানি যুদ্ধ ঘোষণা করেছিল।,00h 00m 06s
90.1,প্রথম বিশ্বযুদ্ধের সূত্রপাত কি?,প্রথম বিশ্বযুদ্ধের সূত্রপাত সম্পর্কে বিভিন্ন দাবিগুলি রয়েছে এবং এটি একটি জটিল বিষয় যা বিশ্বকে পরিবর্তন করেছে এবং মানুষকে অবাক করেছেছে। সবচেয়ে সাধারণভাবে গ্রহণযোগ্য বিবৃতি হল যে প্রথম বিশ্বযুদ্ধের সূত্রপাতের কারণগুলির মধ্যে একটি হল সংযুক্ত প Attackস্থানের কারণে সার্বিয়ার পরিকল্পিত স্বাধীনতাবাদী সংগ্রামের সময় অস্থিতিশীলতা এবং অস্থিরতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের কারণে অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের সময় অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের সময় অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের সময় অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের সময় অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের সময় অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের সময় অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের সময় অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের সময় অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের সময় অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের সময় অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের সময় অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের সময় অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের সময় অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের সময় অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের সময় অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের সময় অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের সময় অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের সময় অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবমূল্যায়নকারী সংকটের সময় অস্থিতিশীলতার মধ্যে সার্বিয়াকে অবম�,00h 01m 11s
90.2,প্রথম বিশ্বযুদ্ধের সূত্রপাত কি?,প্রথম বিশ্বযুদ্ধের সূত্রপাত হয়েছিল যখন অস্ট্রিয়াতে সার্বিয়ার সামরিকদের সময়মতো প্রতিরক্ষামূলক পদক্ষেপ নেওয়ার সিদ্ধান্ত নেয়।,00h 00m 05s
91.0,"বসন্ত, গ্রীষ্ম, শরৎ ও শীত এই চারটি ঋতুর পরিবর্তন হয় কেন?","প্রথমে সময়কালকে সময়ের ক্রমানুসারে ভাগ করা যায় না কারণ সময়কালের মধ্যে স্থানান্তরকে বসন্তের সাথে যুক্ত করে একটি স্পষ্ট পার্থক্য নেই। যাইহোক, সময়কালকে চারটি ভিন্ন ঋতুতে ভাগ করার পদ্ধতি হল পৃথিবীর সবচেয়ে সবল ওঠানামার পরিবর্তনকে চিহ্নিত করেছেন বিজ্ঞানীরা। এই ঋতুগুলি বসন্তের মার্চ মাসের পরিবর্তনকে চিহ্নিত করেছেন যখন সূর্যের অবস্থান পৃথিবীতে সবচেয়ে বেশি সূর্যালোক প্রদান করে এবং সবচেয়ে কম সূর্যালোক প্রদান করে বলে বিবেচিত হয়। বসন্তের সময়কালের মধ্যে সূর্যের অবস্থানকে সমস্ত স্থানে সবচেয়ে বেশি সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর্যালোক প্রদানকারী ঋতুকে বলে যেখানে সবচেয়ে কম সূর",00h 01m 10s
91.1,"বসন্ত, গ্রীষ্ম, শরৎ ও শীত এই চারটি ঋতুর পরিবর্তন হয় কেন?","ব� सসন্তকালে সবচেয়ে উচ্চ তাপমাত্রার ঋতু থাকে কারণ সূর্য সবচেয়ে বেশি উ�ifierস্তরে থাকে এবং সূর্যের বিকিরণকে আলোকিত করার ক্ষমতাও বেশি থাকে। একইভাবে, গ্রীষ্মকালে সবচেয়ে বেশি সময়ের জন্য উচ্চতর তাপমাত্রার ঋতু থাকে কারণ সূর্যালোক আমাদের পৃথিবীকে গরম করে এবং বায়ুমণ্ডলকে অক্সিজেন সঞ্চয়ের কারণে উচ্চতর-sm থাকে। শরতের ঋতুতে বজ্রপাত ও বৃষ্টিপাতের ফলে বায়ুমণ্ডলকে সবচেয়ে বেশি সঞ্চয় করতে সাহায্য করে এবং সময়ের সাথে সাথে বায়ুমণ্ডলকে ঠান্ডা করতে সাহায্য করে এবং সেপ্টেম্বরের মাসের মধ্যে সবচেয়ে বেশি সঞ্চয়কারী ঋতুকে সহজভাবে উল্লেখ করতে পারেন। শীতকালে সবচেয়ে কম সময়ের জন্য উচ্চতর তাপমাত্রার ঋতু থাকে কারণ বায়ুমণ্ডলের সঞ্চয়কারী প্রক্রিয়াগুলি সবচেয়ে কম সক্রিয়তার সাথে সম্পাদিত হয় এবং সময়ের সাথে সাথে সবচেয়ে কম সঞ্চয়কারী ঋতুকে সহজভাবে উল্লেখ করতে পারেন।",00h 00m 31s
91.2,"বসন্ত, গ্রীষ্ম, শরৎ ও শীত এই চারটি ঋতুর পরিবর্তন হয় কেন?",ব� सবর্তে বসন্তের পরিবর্তনের প্রধান কারণগুলির মধ্যে একটি হল পার্থক্যপূর্ণ আবহাওয়ার সাথে সময়ের সাথে সাথে প্রাকৃতিক বাস্তুতন্ত্রের পরিবর্তন। বসন্তের সময় সবুজের পরিবর্তন�)_ বসন্তের পরিবর্তনের আরেকটি কারণ হল বসন্তের সময় উদ্ভিদগুলি বিকাশকে সমর্থন করার জন্য তাদের প্রজনন কার্যক্রমগুলি পুনঃপ্রবর্তন করে এবং প্রসারিত করে।,00h 00m 12s
92.0,"টেবিলে 4টি আপেল ছিল, রাম একটি খেয়েছেন এবং কুমার 2টি খেয়েছেন। কয়টি আপেল বাকি আছে?",বাকি আপেলের সংখ্যা হল 2টি।,00h 00m 01s
92.1,"টেবিলে 4টি আপেল ছিল, রাম একটি খেয়েছেন এবং কুমার 2টি খেয়েছেন। কয়টি আপেল বাকি আছে?","আপেলের মোট সংখ্যা বের করতে সংখ্যাগত যোগফল ব্যবহার করুন। রাম একটি আপেল খেয়েছেন এবং কুমার দুটি আপেল খেয়েছেন। আপেলগুলির মোট সংখ্যা পাওয়ার সময় আমাদের সংখ্যাগত যোগফল ব্যবহার করতে হবে। সুতরাং, আপেলের মোট সংখ্যা হল টেবিলের আপেলের মোট সংখ্যা থেকে রামের আপেল খাওয়ার সংখ্যা বিয়োগ করুন এবং ফলাফলটি কুমারের আপেল খাওয়ার সংখ্যা বিয়োগ করুন।",00h 00m 15s
92.2,"টেবিলে 4টি আপেল ছিল, রাম একটি খেয়েছেন এবং কুমার 2টি খেয়েছেন। কয়টি আপেল বাকি আছে?","আপেলের মোট সংখ্যা হল 4টি। রাম কেবল একটি আপেল খেয়েছেন তাই মোট সংখ্যা থেকে একটি বিয়োগ করলে বাকিগুলির সংখ্যা পাওয়া যাবে। সুতরাং, আপেলের বাকি সংখ্যা হল 4টি থেকে রামের সংখ্যা বিয়োগ করে ২টি হবে।",00h 00m 08s
93.0,1000 + 20 + 4 =?,1024,00h 00m 00s
93.1,1000 + 20 + 4 =?,1024,00h 00m 00s
93.2,1000 + 20 + 4 =?,1024,00h 00m 00s
94.0,লাল এবং হলুদ মিশ্রিত রং কি?,লাল এবং হলুদ মিশ্রিত রঙগুলি সামগ্রিকভাবে সবুজকে প্রতিফলিত করে কারণ লালটি সবুজকে লালের সাথে বিপরীত করে এবং হলুদটি সবুজকে সবুজকে হলুদের সাথে বিপরীত করে যখন সবুজটি লালকে সবুজকে লালের সাথে বিপরীত করে এবং হলুদকে সবুজকে হলুদের সাথে বিপরীত করে এবং লালকে সবুজকে লালের সাথে বিপরীত করে,00h 00m 11s
94.1,লাল এবং হলুদ মিশ্রিত রং কি?,লাল এবং হলুদের মিশ্রণটি সবুজের সাথে একটি সবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজসবুজস�,00h 01m 10s
94.2,লাল এবং হলুদ মিশ্রিত রং কি?,লাল এবং হলুদ মিশ্রিত রং সাদা এবং সবুজ মিশ্রণ হয়ে যায়।,00h 00m 02s
95.0,1 থেকে 101 পর্যন্ত যোগফল কত?,5050,00h 00m 00s
95.1,1 থেকে 101 পর্যন্ত যোগফল কত?,5050,00h 00m 00s
95.2,1 থেকে 101 পর্যন্ত যোগফল কত?,5050,00h 00m 00s
96.0,উত্তরে 90 ডিগ্রি বাম দিকে ঘুরতে কোন দিকে যেতে হবে?,"90 ডিগ্রি বাম দিকে ঘুরতে আপনাকে আপনার নিম্নলিখিত কাজগুলি সম্পাদন করতে হবে এবং নিম্নলিখিত ক্রমটি অনুস coversবেন:
    
    1. আপনার বর্তমান অবস্থান সংজ্ঞায়িত করুন।
    2. আপনার কাছে অবস্থানটি নির্দিষ্ট করার জন্য প্রয়োজনীয় সংখ্যাসূচক মানগুলির একটি সেট প্রদান করুন।
    3. আপনার বর্তমান অবস্থান থেকে 90 ডিগ্রি বাম দিকে সরানোর জন্য প্রয়োজনীয় সংখ্যাসূচক মানগুলির একটি সেট প্রদান করুন।
    4. আপনার সংখ্যাসূচক মানগুলির সেটটি ব্যবহার করে আপনার বর্তমান অবস্থানকে সরানোর সাথে সাথে আপনার কাজগুলি সম্পাদন করুন।
    5. সংখ্যাসূচক মানগুলির সেটটি ব্যবহার করে আপনার বর্তমান অবস্থানকে সরানোর সাথে সাথে আপনার কাজগুলি সম্পাদন করুন।

    এই পদক্ষেপগুলি অনুসরণ করার পরে, আপনার কাজগুলি সম্পাদন করার সময় আপনি কোথায় সরানোর সাথে সাথে সংখ্যাসূচক মানগুলির সেটটি ব্যবহার করবেন তার একটি সম্পূর্ণ উত্তর পাবেন।",00h 00m 31s
96.1,উত্তরে 90 ডিগ্রি বাম দিকে ঘুরতে কোন দিকে যেতে হবে?,আপনাকে সরাসরি বামদিকে হাঁটতে হবে।,00h 00m 01s
96.2,উত্তরে 90 ডিগ্রি বাম দিকে ঘুরতে কোন দিকে যেতে হবে?,আপনাকে উত্তরণের সামনে যেতে হবে।,00h 00m 01s
97.0,"এক কেজি তুলা না এক কেজি লোহা, কোনটির ওজন বেশি?",কেজি তুলার ওজন কেজি লোহার চেয়ে বেশি।,00h 00m 01s
97.1,"এক কেজি তুলা না এক কেজি লোহা, কোনটির ওজন বেশি?","যেহেতু লোহার দাম তুলার চেয়ে বেশি, তাই লোহার ওজন তুলার চেয়ে বেশি হবে।",00h 00m 03s
97.2,"এক কেজি তুলা না এক কেজি লোহা, কোনটির ওজন বেশি?",একটি কেজি তুলার ওজন এককেজি লোহার চেয়ে বেশি।,00h 00m 02s
98.0,তিনটি জিনিস আছে: 1) রান্নাঘরে জল ফুটে; 2) বৃষ্টির দিনে কাপড় সংগ্রহ করা; 3) বন্ধুদের সাথে ফোনে চ্যাট করা। আমি জিজ্ঞাসা করতে পারি কোন আদেশ অনুসরণ করতে হবে?,আপনার বন্ধুদের সাথে ফোনে চ্যাট করার আদেশটি অনুসরণ করতে হবে কারণ এটি সবচেয়ে সময়মত প্রয়োজন এবং সবচেয়ে সহজেই করা যায়।,00h 00m 05s
98.1,তিনটি জিনিস আছে: 1) রান্নাঘরে জল ফুটে; 2) বৃষ্টির দিনে কাপড় সংগ্রহ করা; 3) বন্ধুদের সাথে ফোনে চ্যাট করা। আমি জিজ্ঞাসা করতে পারি কোন আদেশ অনুসরণ করতে হবে?,প্রদত্ত তথ্যের ভিত্তিতে সবচেয়ে সম্ভবত সংগঠিত করার সবচেয়ে উপযুক্ত আদেশ হল কাপড় সংগ্রহ করা বৃষ্টির দিনে কারণ এটি সবচেয়ে প্রয়োজনীয় কার্যকলাপগুলির মধ্যে একটি এবং সবচেয়ে বেশি প্রয়োজনীয়তা প্রদান করে।,00h 00m 09s
98.2,তিনটি জিনিস আছে: 1) রান্নাঘরে জল ফুটে; 2) বৃষ্টির দিনে কাপড় সংগ্রহ করা; 3) বন্ধুদের সাথে ফোনে চ্যাট করা। আমি জিজ্ঞাসা করতে পারি কোন আদেশ অনুসরণ করতে হবে?,আপনাকে রান্নাঘরে জল ফুটেছে বলে মনে করানো হচ্ছে যদি আপনার বন্ধুদের সাথে ফোনে চ্যাট করতে হয় এবং আপনি যদি বৃষ্টির দিনে কাপড় সংগ্রহ করতে চান তবে আপনাকে কাপড়টি সংগ্রহ করতে হবে এবং আপনাকে কাপড়গুলি ধুতে হবে এবং সেগুলিকে স্�ifierেজড হওয়ার আগে সময়ের সাথে সাথে সংরক্ষণ করতে হবে।,00h 00m 10s
